data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-12-27 16:19:32.861079;687;Natal;Clara Neves;Geladeira Eletrolux;Rosa Woolem;feminino;boleto
2025-12-28 10:06:34.633679;688;Salvador;Francisco José;Smartphone Samsung Galaxy;Mamie Roof;feminino;boleto
2025-12-28 11:20:36.238341;689;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Nellie Stern;feminino;boleto
2025-12-28 11:36:34.602300;690;Salvador;Francisco José;SmartTV OLED 4k TCL;Marjorie Smail;feminino;dinheiro
2025-12-28 14:36:35.483335;691;Natal;João Pedro;Smartwatch QCY;Regina Anderson;feminino;boleto
2025-12-28 15:29:35.720015;692;Salvador;Francisco José;Smartwatch QCY;Danial Gonzales;masculino;pix
2025-12-28 17:39:35.486999;693;Recife;Fernanda Costa;Smartphone Samsung Galaxy;David Loredo;masculino;cartão de crédito
2025-12-28 18:00:36.122485;694;Natal;João Pedro;Geladeira Eletrolux;Lawrence Glass;masculino;cartão de crédito
2025-12-28 18:31:35.067187;695;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;William Milner;masculino;boleto
2025-12-29 11:24:34.161659;696;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Chris Zayas;masculino;pix
2025-12-29 13:56:32.717882;697;Recife;Carlos Silva;PlayStation 5;Eileen Rawson;feminino;pix
2025-12-29 14:59:34.297746;698;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Barbara Hall;feminino;cartão de crédito
2025-12-29 16:32:33.460849;699;Natal;João Pedro;Geladeira Eletrolux;Ruth Duncan;feminino;cartão de crédito
2025-12-29 16:42:36.439578;700;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Jason Perron;masculino;boleto
2025-12-29 17:20:36.379690;701;Recife;Carlos Silva;SmartTV OLED 4k TCL;Dawn Carr;feminino;dinheiro
2025-12-29 18:01:35.484222;702;Natal;João Pedro;PlayStation 5;Nicholas Freeman;masculino;pix
2025-12-29 20:24:34.236455;703;São Paulo;Floriana Peixoto;Smartwatch QCY;Joyce Groth;feminino;boleto
2025-12-29 20:43:35.478745;704;Natal;João Pedro;Smartphone Samsung Galaxy;Michael Tutt;masculino;boleto
2025-12-30 10:41:32.358617;705;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Ahmad Reed;masculino;pix
2025-12-30 11:04:36.296794;706;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Diane Tsosie;feminino;boleto
2025-12-30 11:36:36.318658;707;Natal;João Pedro;Smartwatch QCY;Kenneth Dargan;masculino;dinheiro
2025-12-30 14:55:34.428305;708;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Bruce Hernandez;masculino;cartão de crédito
2025-12-30 16:14:33.147679;709;Recife;Fernanda Costa;Smartwatch QCY;Francisco Gump;masculino;cartão de crédito
2025-12-30 17:05:33.054624;710;Recife;Fernanda Costa;PlayStation 5;Laurie Fenton;feminino;boleto
2025-12-30 18:24:35.630082;711;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Kimberly Reutzel;feminino;boleto
2025-12-30 20:00:36.085587;712;Natal;Clara Neves;Smartphone Samsung Galaxy;Wilson Reed;masculino;pix
2025-12-31 12:22:32.988833;713;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Lucio Guiles;masculino;pix
2025-12-31 13:59:35.648473;714;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Amanda Corkill;feminino;dinheiro
2025-12-31 20:23:35.306406;715;Fortaleza;Ana Oliveira;PlayStation 5;Ronald Robinson;masculino;pix
2026-01-01 11:34:34.975234;716;Natal;João Pedro;PlayStation 5;Sally Maggard;feminino;pix
2026-01-01 11:38:36.201408;717;São Paulo;Maurício Peçanha;PlayStation 5;Grover Meadows;masculino;cartão de crédito
2026-01-01 12:29:33.365627;718;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Erline Kuehne;feminino;pix
2026-01-01 13:31:33.980155;719;Recife;Carlos Silva;PlayStation 5;Helen Luechtefeld;feminino;dinheiro
2026-01-01 14:50:33.975044;720;Recife;Fernanda Costa;Smartphone Samsung Galaxy;Florence Pilcher;feminino;cartão de crédito
2026-01-01 16:19:32.368723;721;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Mary Garza;feminino;dinheiro
2026-01-01 16:59:35.249590;722;Recife;Fernanda Costa;Smartwatch QCY;Kelly Blando;feminino;boleto
2026-01-02 11:44:32.906010;723;Natal;Clara Neves;Smartwatch QCY;Hal Diaz;masculino;dinheiro
2026-01-02 12:33:34.881903;724;Natal;João Pedro;SmartTV OLED 4k TCL;Tonya Myers;feminino;cartão de crédito
2026-01-02 16:11:34.635333;725;Natal;João Pedro;Smartphone Samsung Galaxy;Robert Roussel;masculino;cartão de crédito
2026-01-02 17:17:35.124194;726;Salvador;Francisco José;Smartwatch QCY;Robert Kehew;masculino;boleto
2026-01-03 11:43:33.134838;727;Salvador;Francisco José;Smartwatch QCY;Melissa Moore;feminino;pix
2026-01-03 13:04:35.483445;728;Natal;João Pedro;Geladeira Eletrolux;James Mendoza;masculino;dinheiro
2026-01-03 17:43:33.900645;729;Recife;Carlos Silva;Geladeira Eletrolux;Dorothy Totaro;feminino;dinheiro
2026-01-03 18:05:32.956899;730;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Lillian Corcoran;feminino;dinheiro
2026-01-03 19:26:33.284761;731;Recife;Carlos Silva;Geladeira Eletrolux;Margaret Ware;feminino;dinheiro
2026-01-04 10:28:33.225592;732;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Jennifer Pezzuti;feminino;dinheiro
2026-01-04 14:09:36.156987;733;Natal;Clara Neves;SmartTV OLED 4k TCL;Chelsea Gonzales;feminino;cartão de crédito
2026-01-04 14:38:33.056137;734;Fortaleza;Ana Oliveira;Smartwatch QCY;Norman Rudzinski;masculino;cartão de crédito
2026-01-04 15:01:32.272028;735;Fortaleza;Ana Oliveira;PlayStation 5;Evelyn Husted;feminino;dinheiro
2026-01-05 11:13:34.746742;736;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Jonathan Thompson;masculino;pix
2026-01-05 14:34:32.314106;737;Salvador;Francisco José;Smartwatch QCY;Frederick Carreras;masculino;pix
2026-01-05 16:46:34.299388;738;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Melanie Balk;feminino;cartão de crédito
2026-01-05 17:42:34.127568;739;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Lynn Webb;feminino;dinheiro
2026-01-05 17:58:35.432834;740;Natal;Clara Neves;Smartphone Samsung Galaxy;Lloyd Norton;masculino;dinheiro
2026-01-05 19:43:34.935037;741;Natal;Clara Neves;Smartwatch QCY;Rafael Getter;masculino;cartão de crédito
2026-01-06 13:50:33.588575;742;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Marlene Horst;feminino;cartão de crédito
2026-01-06 14:27:34.215576;743;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Sheila Anderson;feminino;boleto
2026-01-06 14:53:35.744551;744;Natal;João Pedro;Geladeira Eletrolux;Ester Knab;feminino;boleto
2026-01-06 16:49:33.890672;745;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Logan Wade;masculino;boleto
2026-01-07 11:53:35.954796;746;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Dustin Jones;masculino;dinheiro
2026-01-07 14:03:33.756780;747;Salvador;Francisco José;PlayStation 5;Eva Murphy;feminino;dinheiro
2026-01-07 16:29:35.679199;748;Natal;Clara Neves;PlayStation 5;Amy Uhlig;feminino;pix
2026-01-08 10:16:32.688882;749;Natal;João Pedro;Smartwatch QCY;Elyse Luna;feminino;pix
2026-01-08 13:15:33.620233;750;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Natalie Nash;feminino;dinheiro
2026-01-08 15:56:34.145433;751;Natal;João Pedro;PlayStation 5;Elias Rogers;masculino;dinheiro
2026-01-08 17:41:32.960544;752;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Tracey Metters;feminino;cartão de crédito
2026-01-08 19:01:33.696628;753;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Gary James;masculino;pix
2026-01-09 11:48:34.549614;754;São Paulo;Maurício Peçanha;Smartphone Samsung Galaxy;Nicholas Barr;masculino;boleto
2026-01-09 13:20:32.366558;755;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Betty Jones;feminino;boleto
2026-01-09 13:43:32.201796;756;Natal;João Pedro;SmartTV OLED 4k TCL;Arlene Yates;feminino;cartão de crédito
2026-01-09 15:12:35.406665;757;Recife;Fernanda Costa;Geladeira Eletrolux;Christina Stephens;feminino;dinheiro
2026-01-09 15:19:33.963531;758;Fortaleza;Ana Oliveira;PlayStation 5;Dwight Keenan;masculino;boleto
2026-01-09 15:29:35.711535;759;Natal;Clara Neves;SmartTV OLED 4k TCL;Holly Segura;feminino;dinheiro
2026-01-09 17:48:32.369175;760;Fortaleza;Ana Oliveira;Smartwatch QCY;William Webb;masculino;cartão de crédito
2026-01-09 19:35:33.329475;761;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Amber Louis;feminino;dinheiro
2026-01-09 20:10:32.423204;762;Fortaleza;Matheus Pereira;Smartwatch QCY;Brad Grant;masculino;pix
2026-01-10 13:38:34.505441;763;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Maria Beauprez;feminino;cartão de crédito
2026-01-10 15:13:35.362520;764;Natal;Clara Neves;Geladeira Eletrolux;Jeffery Robinson;masculino;boleto
2026-01-10 16:43:36.232877;765;Natal;João Pedro;PlayStation 5;Mario Frederickson;masculino;dinheiro
2026-01-10 18:38:32.543795;766;Natal;Clara Neves;Geladeira Eletrolux;Barbara Harrell;feminino;dinheiro
2026-01-10 19:27:33.996506;767;Natal;João Pedro;Geladeira Eletrolux;Stephen Harmon;masculino;cartão de crédito
2026-01-10 20:36:34.541444;768;Recife;Carlos Silva;Smartwatch QCY;Ronald Chapman;masculino;dinheiro
2026-01-11 11:03:32.731334;769;Recife;Fernanda Costa;Smartwatch QCY;Laronda Ally;feminino;pix
2026-01-11 13:04:32.692054;770;Recife;Carlos Silva;Smartwatch QCY;Douglas James;masculino;dinheiro
2026-01-11 14:52:34.757947;771;São Paulo;Maurício Peçanha;Smartwatch QCY;Gregory Moisan;masculino;cartão de crédito
2026-01-11 16:15:35.956011;772;Natal;João Pedro;PlayStation 5;Alethia Kosloski;feminino;cartão de crédito
2026-01-11 16:19:34.665559;773;Recife;Fernanda Costa;SmartTV OLED 4k TCL;Marie Wright;feminino;dinheiro
2026-01-11 16:41:35.813644;774;Salvador;Francisco José;Smartwatch QCY;Karina Zuehlke;feminino;dinheiro
2026-01-11 19:04:33.350689;775;Fortaleza;Matheus Pereira;Smartwatch QCY;Bessie Smith;feminino;pix
2026-01-12 11:16:32.988748;776;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;George Watson;masculino;dinheiro
2026-01-12 11:56:35.876353;777;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Debra Salter;feminino;pix
2026-01-12 15:05:35.708464;778;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Jon Pitcock;masculino;boleto
2026-01-12 15:21:32.148106;779;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Retha Wilson;feminino;dinheiro
2026-01-12 15:31:33.797847;780;Recife;Carlos Silva;PlayStation 5;Gloria Rivera;feminino;dinheiro
2026-01-12 17:33:34.447965;781;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Sylvester Perry;masculino;dinheiro
2026-01-12 18:38:35.574678;782;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Lois Hager;feminino;cartão de crédito
2026-01-13 10:38:35.701951;783;Natal;João Pedro;Geladeira Eletrolux;Ruben Skeeter;masculino;cartão de crédito
2026-01-13 13:25:35.516956;784;Natal;João Pedro;Geladeira Eletrolux;Paul Narro;masculino;pix
2026-01-13 15:14:34.277063;785;Natal;Clara Neves;Smartphone Samsung Galaxy;Tony Trent;masculino;boleto
2026-01-13 18:29:36.083406;786;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Robert Mcguire;masculino;cartão de crédito
2026-01-14 13:56:35.148571;787;Recife;Fernanda Costa;Geladeira Eletrolux;James Bright;masculino;pix
2026-01-14 18:48:34.657437;788;Salvador;Francisco José;PlayStation 5;Graciela Plymel;feminino;pix
2026-01-15 11:26:33.653689;789;Natal;João Pedro;PlayStation 5;Nancy Anton;feminino;pix
2026-01-15 14:53:34.631366;790;Natal;Clara Neves;Smartwatch QCY;Kathleen Trusty;feminino;pix
2026-01-15 15:07:34.695940;791;Recife;Carlos Silva;Smartwatch QCY;Norman Agosta;masculino;boleto
2026-01-15 18:06:36.152674;792;Recife;Fernanda Costa;Smartwatch QCY;Rodger Klatt;masculino;pix
2026-01-15 19:40:35.570797;793;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Elizabeth Anderson;feminino;boleto
2026-01-16 14:00:35.831202;794;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Xochitl Atkinson;feminino;pix
2026-01-16 14:53:32.975141;795;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Nathan Kenyon;masculino;pix
2026-01-16 14:53:34.427604;796;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Dee Garcia;feminino;cartão de crédito
2026-01-16 15:27:35.023161;797;Natal;Clara Neves;Geladeira Eletrolux;Eleanor Stubbs;feminino;boleto
2026-01-16 16:11:32.753123;798;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Alicia Welch;feminino;pix
2026-01-16 16:16:35.306481;799;Natal;João Pedro;SmartTV OLED 4k TCL;Myles Hajek;masculino;boleto
2026-01-17 13:07:34.582556;800;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;William Sanchez;masculino;pix
2026-01-17 13:15:34.275921;801;Natal;João Pedro;Geladeira Eletrolux;Juan Amaya;masculino;pix
2026-01-17 16:21:32.988646;802;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Paul Patterson;masculino;dinheiro
2026-01-17 18:20:33.996700;803;Fortaleza;Ana Oliveira;Geladeira Eletrolux;Michael Young;masculino;dinheiro
2026-01-17 19:02:34.941495;804;Natal;Clara Neves;Smartwatch QCY;Jackie White;feminino;dinheiro
2026-01-18 12:34:34.692355;805;Fortaleza;Matheus Pereira;PlayStation 5;Christopher Brandt;masculino;pix
2026-01-18 15:27:34.549862;806;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Beverly Steele;feminino;pix
2026-01-18 18:55:36.395703;807;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Yolanda Soto;feminino;pix
2026-01-18 20:21:35.942576;808;São Paulo;Floriana Peixoto;Smartphone Samsung Galaxy;Becky Stanford;feminino;cartão de crédito
2026-01-19 10:12:35.340067;809;Natal;Clara Neves;Smartphone Samsung Galaxy;Peter Hipps;masculino;dinheiro
2026-01-19 11:04:33.813047;810;Salvador;Carla Montenegro;Geladeira Eletrolux;Leone Golson;feminino;cartão de crédito
2026-01-19 11:16:33.496511;811;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Milton Gill;masculino;pix
2026-01-19 11:35:35.657324;812;Salvador;Francisco José;PlayStation 5;Wayne Demers;masculino;pix
2026-01-19 13:30:33.427581;813;Natal;João Pedro;Smartwatch QCY;Ai Brittain;feminino;cartão de crédito
2026-01-19 16:14:36.434765;814;Recife;Fernanda Costa;Smartwatch QCY;Josie Sutton;feminino;dinheiro
2026-01-19 20:39:32.908390;815;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Robert Reid;masculino;boleto
2026-01-20 11:01:32.426193;816;Fortaleza;Matheus Pereira;Smartphone Samsung Galaxy;Neal Hancock;masculino;boleto
2026-01-20 11:59:35.856997;817;Natal;João Pedro;SmartTV OLED 4k TCL;David Munoz;masculino;pix
2026-01-20 12:42:35.541765;818;Salvador;Francisco José;Smartwatch QCY;Connie Engler;feminino;pix
2026-01-20 17:07:34.009143;819;Recife;Carlos Silva;PlayStation 5;Katrina Martinez;feminino;boleto
2026-01-20 17:12:35.150230;820;Natal;Clara Neves;PlayStation 5;Carolyn Nieland;feminino;cartão de crédito
2026-01-20 18:26:32.362627;821;Recife;Fernanda Costa;PlayStation 5;Audrey Clark;feminino;pix
2026-01-21 12:26:33.285070;822;Recife;Carlos Silva;Smartwatch QCY;Trina Miller;feminino;pix
2026-01-21 14:54:36.086593;823;Salvador;Carla Montenegro;Geladeira Eletrolux;Cora Bush;feminino;pix
2026-01-21 20:10:34.238742;824;Recife;Carlos Silva;SmartTV OLED 4k TCL;Audrey Shaw;feminino;dinheiro
2026-01-22 09:56:35.582946;825;Fortaleza;Matheus Pereira;Smartwatch QCY;Kara Priest;feminino;boleto
2026-01-22 10:04:36.249737;826;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Gloria Sims;feminino;dinheiro
2026-01-22 10:06:33.922132;827;Fortaleza;Matheus Pereira;SmartTV OLED 4k TCL;Jennifer Sisco;feminino;cartão de crédito
2026-01-22 14:55:34.976791;828;Salvador;Carla Montenegro;SmartTV OLED 4k TCL;Walter Buck;masculino;dinheiro
2026-01-22 17:44:35.570533;829;Recife;Carlos Silva;Geladeira Eletrolux;Heather Mccullough;feminino;dinheiro
2026-01-22 19:43:35.891625;830;Salvador;Carla Montenegro;Geladeira Eletrolux;Gary Roberts;masculino;pix
2026-01-22 20:36:36.494216;831;Fortaleza;Matheus Pereira;Smartwatch QCY;Ann Brown;feminino;pix
2026-01-23 10:58:33.960857;832;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Amanda Gibson;feminino;cartão de crédito
2026-01-23 12:46:35.848530;833;Fortaleza;Ana Oliveira;SmartTV OLED 4k TCL;Linda Moreno;feminino;dinheiro
2026-01-23 15:08:32.817118;834;Salvador;Carla Montenegro;Geladeira Eletrolux;Andre Reynolds;masculino;cartão de crédito
2026-01-23 17:50:35.963380;835;Salvador;Carla Montenegro;Smartwatch QCY;Angel Tolle;feminino;boleto
2026-01-23 18:13:33.088519;836;Recife;Fernanda Costa;Geladeira Eletrolux;Beulah Fox;feminino;pix
2026-01-23 19:55:33.763207;837;Fortaleza;Matheus Pereira;PlayStation 5;Justin Lieberman;masculino;cartão de crédito
2026-01-24 13:16:35.384241;838;Natal;Clara Neves;PlayStation 5;Silas Reece;masculino;dinheiro
2026-01-24 13:37:34.869716;839;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Barbara Rivera;feminino;cartão de crédito
2026-01-24 13:52:35.248409;840;Recife;Fernanda Costa;PlayStation 5;Melinda Jeffries;feminino;dinheiro
2026-01-24 15:44:33.507359;841;São Paulo;Maurício Peçanha;Smartwatch QCY;Mary Sander;feminino;pix
2026-01-24 17:11:36.354223;842;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Brent Langdon;masculino;cartão de crédito
2026-01-24 18:56:33.132115;843;São Paulo;Floriana Peixoto;Smartwatch QCY;Rosa Johnson;feminino;dinheiro
2026-01-24 19:58:33.559302;844;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Mabel Cudney;feminino;boleto
2026-01-25 13:45:35.581533;845;Recife;Fernanda Costa;Smartwatch QCY;Bethel Thomas;feminino;dinheiro
2026-01-25 15:05:35.052673;846;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Gerry Ramos;feminino;pix
2026-01-25 16:04:34.727800;847;Recife;Carlos Silva;Smartwatch QCY;Darrick Yang;masculino;pix
2026-01-25 17:00:36.494475;848;Fortaleza;Ana Oliveira;Smartwatch QCY;Tina Parks;feminino;dinheiro
2026-01-25 17:10:33.620871;849;Natal;Clara Neves;Geladeira Eletrolux;Alene Spiers;feminino;boleto
2026-01-25 19:00:35.312527;850;São Paulo;Maurício Peçanha;Geladeira Eletrolux;Scott Thompson;masculino;dinheiro
2026-01-25 20:42:33.419876;851;Fortaleza;Matheus Pereira;PlayStation 5;Brittany Maco;feminino;boleto
2026-01-26 09:55:32.719644;852;São Paulo;Floriana Peixoto;SmartTV OLED 4k TCL;Albert Straub;masculino;boleto
2026-01-26 10:02:34.243343;853;Recife;Fernanda Costa;Smartwatch QCY;George Mattox;masculino;boleto
2026-01-26 12:22:34.042848;854;Fortaleza;Matheus Pereira;PlayStation 5;Rachael Fox;feminino;cartão de crédito
2026-01-26 12:45:36.281984;855;Natal;Clara Neves;Smartwatch QCY;Joseph Kessler;masculino;boleto
2026-01-26 16:02:36.322264;856;Fortaleza;Matheus Pereira;Geladeira Eletrolux;Chad Smith;masculino;boleto
2026-01-26 16:08:32.365905;857;Recife;Carlos Silva;SmartTV OLED 4k TCL;Andres Stout;masculino;dinheiro
2026-01-26 18:18:33.385115;858;Recife;Carlos Silva;SmartTV OLED 4k TCL;David Allen;masculino;dinheiro
2026-01-26 18:49:34.582636;859;Recife;Fernanda Costa;Geladeira Eletrolux;Tabitha Stewart;feminino;pix
2026-01-27 09:47:33.000115;860;Salvador;Francisco José;PlayStation 5;Lindsey Friedman;feminino;pix
2026-01-27 12:28:33.807992;861;Natal;Clara Neves;Smartphone Samsung Galaxy;Jorge Moris;masculino;cartão de crédito
2026-01-27 13:18:33.221199;862;Natal;Clara Neves;Geladeira Eletrolux;William Tuttle;masculino;cartão de crédito
2026-01-27 13:24:34.589624;863;Salvador;Carla Montenegro;PlayStation 5;Gabriel Lefeber;masculino;cartão de crédito
2026-01-27 13:50:36.026077;864;Recife;Carlos Silva;Geladeira Eletrolux;Delmer Taylor;masculino;dinheiro
2026-01-27 15:11:36.510097;865;Salvador;Francisco José;Geladeira Eletrolux;Denisha Mathews;feminino;pix
2026-01-27 19:36:35.220756;866;Natal;João Pedro;Geladeira Eletrolux;Peter Baker;masculino;boleto
2026-01-28 12:41:36.224295;867;São Paulo;Maurício Peçanha;Smartwatch QCY;Louise Hall;feminino;pix
2026-01-28 14:22:34.068166;868;Salvador;Francisco José;Smartwatch QCY;James Palm;masculino;cartão de crédito
2026-01-28 18:24:35.952487;869;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Shirley Jordan;feminino;boleto
2026-01-28 18:42:33.328824;870;Salvador;Carla Montenegro;Smartphone Samsung Galaxy;Donald Young;masculino;boleto
2026-01-29 10:59:34.117855;871;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Clinton Doepke;masculino;boleto
2026-01-29 14:13:33.135062;872;São Paulo;Maurício Peçanha;Smartwatch QCY;Stacy Breitbart;feminino;boleto
2026-01-29 14:57:34.235679;873;Recife;Fernanda Costa;Geladeira Eletrolux;Timothy Robinson;masculino;dinheiro
2026-01-30 10:00:32.818871;874;Fortaleza;Ana Oliveira;Smartphone Samsung Galaxy;James Beyah;masculino;dinheiro
2026-01-30 13:15:36.147506;875;Salvador;Francisco José;SmartTV OLED 4k TCL;Jillian Ward;feminino;boleto
2026-01-30 17:23:35.905697;876;São Paulo;Floriana Peixoto;Geladeira Eletrolux;Shannon Garcia;feminino;pix
2026-01-30 18:43:32.771500;877;São Paulo;Maurício Peçanha;SmartTV OLED 4k TCL;Jeffrey Gentles;masculino;cartão de crédito
2026-01-30 18:49:34.676953;878;Recife;Carlos Silva;Smartwatch QCY;Kenneth Williams;masculino;pix
